id,nombre,partido,municipio,cp,latitud,longitud
8512,JUAN GREGORIO BAZAN,PATIÑO,JUAN G BAZAN,3632,-24.5403146,-60.8357880
8571,JULIO CUE,PILAGAS,PORTON NEGRO,3615,-24.9844551,-58.7350250
28613,KILOMETRO 117,LAISHI,VILLA ESCOLAR,3548,-26.4432308,-58.8692207
22412,KILOMETRO 128,LAISHI,,3608,,
22840,KILOMETRO 15 RN 86,PATIÑO,POSTA CAMBIO ZALAZAR,3630,-24.2881624,-59.9678677
28606,KILOMETRO 210 RP 3,PIRANE,EL COLORADO,3603,-26.2568860,-59.3542145
23921,KILOMETRO 224,PIRANE,VILLA DOS TRECE,3621,-26.1475623,-59.4229655
8515,KILOMETRO 503 RP 24,PATIÑO,,3626,-25.3899098,-60.3010764
28522,LA BREA,RAMON LISTA,EL POTRILLO,3637,-23.2498706,-62.0013725
28618,LA CIERVA,PATIÑO,SUBTENIENTE PERIN,3619,-25.4888361,-60.0770489
8625,LA ESPERANZA,PIRANE,MAYOR VICENTE E VILLAFAÑE,3601,-26.1783991,-58.9770514
28473,LA ESPERANZA,BERMEJO,POZO DE MAZA,3634,-23.5395585,-61.4217566
22577,LA ESQUINITA,MATACOS,ING GUILLERMO NICASIO JUAREZ,3636,-24.1958382,-61.8901769
28553,LA ESTRELLA,PATIÑO,SAN MARTIN DOS,3627,-24.4155256,-59.7591382
22549,LA FLORENCIA,MATACOS,,3636,-24.1854401,-61.9415212
28601,LA FLORESTA,PIRANE,VILLA DOS TRECE,3602,-26.1162952,-59.4612828
8572,LA FRONTERA,PILCOMAYO,RIACHO HEHE,3613,-25.3903770,-58.1770582
22551,LA JUNTA,MATACOS,,3636,-23.5687375,-62.0883023
